Id,lat,lon
140964469,42.539053257806,-83.231284070402
140964471,42.537976350886,-83.230405227854
140993202,42.541069189339,-83.196501938252
140999781,42.547387467952,-83.198443522304
140999783,42.546911040576,-83.198467997461
140999785,42.547440273942,-83.199601482227
140999786,42.546892600389,-83.199419846385
14101112,42.55504634816,-83.214179036773
141040974,42.540772721423,-83.233273934216
141053610,42.539193067951,-83.210283463453
141060835,42.533969675439,-83.197784453257
141060836,42.533521453167,-83.198263311385
141060837,42.534052404824,-83.19857285507
141060838,42.533899644638,-83.198711240291
141097075,42.556134235373,-83.210613207524
141097076,42.555650348103,-83.209655910362
141097077,42.556122668346,-83.2094794713
141097078,42.555891411638,-83.209170514349
141121073,42.543124767273,-83.22240847313
141121074,42.543438166633,-83.222498410951
141121075,42.543513268485,-83.222114184509
141121076,42.543410673991,-83.222854725655
141121077,42.542721010997,-83.221892734627
141121078,42.543065842494,-83.221734819571
141121079,42.542559324085,-83.222735786449
141121080,42.543715398081,-83.222925049822
141168576,42.538220809092,-83.222227004926
141168935,42.545653336004,-83.228715603812
141168972,42.556008506825,-83.229672146602
141293578,42.534077466714,-83.221265097717
141293581,42.536094445985,-83.20483170599
141314946,42.540841285391,-83.228804787262
141487883,42.534624721173,-83.227692173434
141487884,42.533955426204,-83.227013658372
14148794,42.552064234648,-83.208015320454
14149325,42.55342147432,-83.198902180045
14149462,42.53251269112,-83.225568450627
141514721,42.542546918868,-83.236681345495
141542150,42.558748383335,-83.224703522038
141542151,42.558579068891,-83.225636846957
141542152,42.558848169892,-83.225658388448
141550752,42.54275797519,-83.236680339666
141550753,42.542246888644,-83.236660809832
141550754,42.542531747624,-83.236002327519
141550755,42.542989315718,-83.236001405509
141550756,42.543199450031,-83.236792070436
141550757,42.542042244478,-83.235910797136
141679048,42.535718685265,-83.193132161718
141679053,42.536070767108,-83.193426617977
141872698,42.535289406094,-83.197278856857
141884414,42.545459462584,-83.230771097928
141894331,42.557311264126,-83.231044012695
141910302,42.536605783988,-83.241362554599
141934149,42.533092635001,-83.199575582146
141934151,42.532843231472,-83.198997398465
141934153,42.533499995495,-83.199148440361
