Id,redfin_url,redfin_value,status,fetched_at
144227567,https://www.redfin.com/MI/Birmingham/820-Pleasant-St-48009/home/61259358,3723150,ok,2026-05-25T23:27:00.2080136Z
144228268,https://www.redfin.com/MI/Birmingham/1691-Haynes-St-48009/home/180111262,687130,ok,2026-05-25T23:27:02.7062208Z
144228269,https://www.redfin.com/MI/Birmingham/1583-Ruffner-Ave-48009/home/61074693,577230,ok,2026-05-25T23:27:08.4741748Z
144228689,https://www.redfin.com/MI/Birmingham/2497-Devon-Ln-48009/home/61237051,626338,ok,2026-05-25T23:27:10.5863820Z
14427080,https://www.redfin.com/MI/Birmingham/1875-W-Melton-Rd-48009/home/61197535,543124,ok,2026-05-25T17:07:29.8648098Z
14436359,https://www.redfin.com/MI/Birmingham/1191-E-Lincoln-St-48009/home/61120353,351071,ok,2026-05-25T17:07:32.9102031Z
144436547,https://www.redfin.com/MI/Birmingham/1793-Melbourne-St-48009/home/99203488,1177928,ok,2026-05-25T23:27:16.1957586Z
144436548,https://www.redfin.com/MI/Birmingham/1760-Pine-St-48009/home/99203480,990481,ok,2026-05-25T23:27:19.1805100Z
144436549,https://www.redfin.com/MI/Birmingham/1807-Melbourne-St-48009/home/99203489,820291,ok,2026-05-25T23:27:24.9492131Z
144436550,https://www.redfin.com/MI/Birmingham/555-Chesterfield-Ave-48009/home/99022233,3046590,ok,2026-05-25T23:27:28.5033281Z
144436551,https://www.redfin.com/MI/Birmingham/611-Chesterfield-Ave-48009/home/61248045,1397907,ok,2026-05-25T23:27:32.9619016Z
144436552,https://www.redfin.com/MI/Birmingham/1756-Melbourne-St-48009/home/99203487,919284,ok,2026-05-25T23:27:36.2332609Z
14444680,https://www.redfin.com/MI/Birmingham/2090-Bradford-Rd-48009/home/61219695,2780,ok,2026-05-25T17:07:35.7303171Z
144484496,https://www.redfin.com/MI/Birmingham/868-Pierce-St-48009/home/98703333,1796033,ok,2026-05-25T23:27:42.3335989Z
144484497,https://www.redfin.com/MI/Birmingham/908-Pierce-St-48009/home/99207575,1445935,ok,2026-05-25T23:27:44.8479146Z
144484498,https://www.redfin.com/MI/Birmingham/964-Pierce-St-48009/home/99207573,2118861,ok,2026-05-25T23:27:50.3643558Z
144484499,https://www.redfin.com/MI/Birmingham/945-Henrietta-St-48009/home/99207805,2957026,ok,2026-05-25T23:27:52.9407365Z
144494525,https://www.redfin.com/MI/Birmingham/1157-Lake-Park-Dr-48009/home/99203573,3323726,ok,2026-05-25T23:27:58.5635165Z
144522924,https://www.redfin.com/MI/Birmingham/788-Hazelwood-St-48009/home/99022013,1008883,ok,2026-05-25T23:28:01.8205161Z
14459259,https://www.redfin.com/MI/Birmingham/1010-S-Glenhurst-Dr-48009/home/59719558,1179223,ok,2026-05-25T17:07:38.3206934Z
14459372,https://www.redfin.com/MI/Birmingham/1211-Ruffner-Ave-48009/home/61094351,415833,ok,2026-05-25T17:07:41.1784214Z
144594925,https://www.redfin.com/MI/Birmingham/475-Park-St-48009/home/61311578,1076315,ok,2026-05-25T23:28:07.8825487Z
144630259,https://www.redfin.com/MI/Birmingham/1638-Pierce-St-48009/home/99207964,457405,ok,2026-05-25T23:28:10.2748885Z
144630260,https://www.redfin.com/MI/Birmingham/1598-Pierce-St-48009/home/99024261,1482243,ok,2026-05-25T23:28:16.9843493Z
144630261,https://www.redfin.com/MI/Birmingham/1727-Henrietta-St-48009/home/99023519,588781,ok,2026-05-25T23:28:19.2235580Z
144630262,https://www.redfin.com/MI/Birmingham/1735-Henrietta-St-48009/home/99208044,2030983,ok,2026-05-25T23:28:26.7112760Z
144632690,https://www.redfin.com/MI/Birmingham/468-Park-St-48009/home/99202965,1458175,ok,2026-05-25T23:28:28.8555913Z
144632691,https://www.redfin.com/MI/Birmingham/280-Euclid-Ave-48009/home/61250381,1109264,ok,2026-05-25T23:28:34.7227836Z
144632692,https://www.redfin.com/MI/Birmingham/392-Ferndale-Ave-48009/home/99022245,576531,ok,2026-05-25T23:28:37.2305961Z
144632693,https://www.redfin.com/MI/Birmingham/460-Park-St-48009/home/99202956,813733,ok,2026-05-25T23:28:43.8736904Z
14470364,https://www.redfin.com/MI/Birmingham/1845-Norfolk-St-48009/home/99207161,872695,ok,2026-05-25T17:07:43.6145652Z
144731841,https://www.redfin.com/MI/Birmingham/250-Millrace-Rd-48009/home/61260400,1555058,ok,2026-05-25T23:28:46.5035862Z
14473395,https://www.redfin.com/MI/Birmingham/1971-Bowers-St-48009/home/61050363,1012035,ok,2026-05-25T17:07:46.6917714Z
144761269,https://www.redfin.com/MI/Birmingham/1908-Sheffield-Rd-48009/home/99034477,438667,ok,2026-05-25T23:28:52.9746925Z
144802009,https://www.redfin.com/MI/Birmingham/1967-Fairway-Dr-48009/home/99206995,1053234,ok,2026-05-25T23:28:55.3519896Z
14484119,https://www.redfin.com/MI/Birmingham/1340-Cedar-Dr-48009/home/61230109,658423,ok,2026-05-25T17:07:49.1359021Z
14484315,https://www.redfin.com/MI/Birmingham/1973-Hazel-St-48009/home/99214619,1047985,ok,2026-05-25T17:07:52.2818567Z
14484357,https://www.redfin.com/MI/Birmingham/1061-Lakeside-Dr-48009/home/99203386,1431803,ok,2026-05-25T17:07:54.9943619Z
144869511,https://www.redfin.com/MI/Birmingham/1795-Banbury-St-48009/home/99214922,445105,ok,2026-05-25T23:29:01.8830079Z
14488152,https://www.redfin.com/MI/Birmingham/1655-Hazel-St-48009/home/61221434,3119,ok,2026-05-25T17:07:57.7470400Z
14488298,https://www.redfin.com/MI/Birmingham/1580-W-Lincoln-St-48009/home/99206889,1504005,ok,2026-05-25T17:08:00.5088780Z
144885497,https://www.redfin.com/MI/Birmingham/659-Ann-St-48009/home/61307646,1796586,ok,2026-05-25T23:29:04.6606652Z
14489278,https://www.redfin.com/MI/Birmingham/381-Wellesley-St-48009/home/99206618,1387583,ok,2026-05-25T17:08:03.5885800Z
14491665,https://www.redfin.com/MI/Birmingham/954-Smith-Ave-48009/home/61247680,901010,ok,2026-05-25T17:08:06.3029167Z
145009961,https://www.redfin.com/MI/Birmingham/1475-Chapin-Ave-48009/home/99034282,422442,ok,2026-05-25T23:29:10.1875930Z
145009962,https://www.redfin.com/MI/Birmingham/1444-Bennaville-Ave-48009/home/59336311,502981,ok,2026-05-25T23:29:12.5794946Z
145040973,https://www.redfin.com/MI/Birmingham/1051-Oakland-Ave-48009/home/182219158,2042924,ok,2026-05-25T23:29:18.1511853Z
145102403,https://www.redfin.com/MI/Birmingham/250-Westchester-Way-48009/home/99206681,522701,ok,2026-05-25T23:29:20.3977711Z
14511918,https://www.redfin.com/MI/Birmingham/1951-Cole-St-48009/home/61203989,464041,ok,2026-05-25T17:08:09.1102282Z
145144548,https://www.redfin.com/MI/Birmingham/967-Donmar-Ct-48009/home/99206853,516615,ok,2026-05-25T23:29:25.8637433Z
145144549,https://www.redfin.com/MI/Birmingham/943-Donmar-Ct-48009/home/99206854,667689,ok,2026-05-25T23:29:28.8109031Z
14522203,https://www.redfin.com/MI/Birmingham/2287-Windemere-Rd-48009/home/99214254,465184,ok,2026-05-25T17:08:12.0327839Z
14527797,https://www.redfin.com/MI/Birmingham/784-Bird-Ave-48009/home/61204330,1309942,ok,2026-05-25T17:08:14.9105739Z
14527934,https://www.redfin.com/MI/Birmingham/1633-Hanley-Ct-48009/home/61229057,563437,ok,2026-05-25T17:08:17.6192819Z
14527935,https://www.redfin.com/MI/Birmingham/2648-Pembroke-Rd-48009/home/61207647,554465,ok,2026-05-25T17:08:20.4248727Z
145306167,https://www.redfin.com/MI/Birmingham/855-Pleasant-St-48009/home/79904272,4388100,ok,2026-05-25T23:29:34.9265345Z
145362949,https://www.redfin.com/MI/Birmingham/1092-Bird-Ave-48009/home/166746579,1109851,ok,2026-05-25T23:29:37.8144401Z
145378396,https://www.redfin.com/MI/Birmingham/172-George-St-48009/home/99207688,1071955,ok,2026-05-25T23:29:43.6257310Z
145453515,https://www.redfin.com/MI/Birmingham/211-Townsend-St-48009/home/59325759,1169958,ok,2026-05-25T23:29:46.8966167Z
145532411,https://www.redfin.com/MI/Birmingham/1533-Holland-St-48009/home/61257491,866927,ok,2026-05-25T23:29:52.5167594Z
145532412,https://www.redfin.com/MI/Birmingham/2412-Windemere-Rd-48009/home/99214287,489999,ok,2026-05-25T23:29:55.5157171Z
14561832,https://www.redfin.com/MI/Birmingham/967-N-Glenhurst-Dr-48009/home/99203272,949523,ok,2026-05-25T17:08:23.4075849Z
145652139,https://www.redfin.com/MI/Birmingham/580-W-Frank-St-48009/home/99023250,2535466,ok,2026-05-25T23:30:00.9089647Z
145652140,https://www.redfin.com/MI/Birmingham/564-W-Frank-St-48009/home/99023249,787814,ok,2026-05-25T23:30:04.2431592Z
145652141,https://www.redfin.com/MI/Birmingham/592-W-Frank-St-48009/home/99207359,1616041,ok,2026-05-25T23:30:10.0050015Z
145652745,https://www.redfin.com/MI/Birmingham/1903-Bowers-St-48009/home/99084284,389334,ok,2026-05-25T23:30:14.0356575Z
145652746,https://www.redfin.com/MI/Birmingham/1916-Hazel-St-48009/home/99214605,1272651,ok,2026-05-25T23:30:18.7693715Z
145652747,https://www.redfin.com/MI/Birmingham/1904-Hazel-St-48009/home/61091829,410671,ok,2026-05-25T23:30:24.1083462Z
145722618,https://www.redfin.com/MI/Birmingham/736-Smith-Ave-48009/home/99208336,402410,ok,2026-05-25T23:30:28.5239205Z
145722619,https://www.redfin.com/MI/Birmingham/708-Smith-Ave-48009/home/99023760,383318,ok,2026-05-25T23:30:33.2846109Z
14575523,https://www.redfin.com/MI/Birmingham/1659-Yosemite-Blvd-48009/home/61211859,520054,ok,2026-05-25T17:08:26.7775500Z
145826424,https://www.redfin.com/MI/Birmingham/788-Harmon-St-48009/home/99203013,1786112,ok,2026-05-25T23:30:37.9687406Z
145872001,https://www.redfin.com/MI/Birmingham/760-Harmon-St-48009/home/99022047,1166394,ok,2026-05-25T23:30:42.2643182Z
145872002,https://www.redfin.com/MI/Birmingham/525-Greenwood-St-48009/home/99203003,628979,ok,2026-05-25T23:30:46.6750492Z
145887988,https://www.redfin.com/MI/Birmingham/1537-Chapin-Ave-48009/home/99214863,265998,ok,2026-05-25T23:30:51.1976591Z
145887989,https://www.redfin.com/MI/Birmingham/1572-Bennaville-Ave-48009/home/99034287,324021,ok,2026-05-25T23:30:56.3421403Z
145887990,https://www.redfin.com/MI/Birmingham/1509-Chapin-Ave-48009/home/99214865,353176,ok,2026-05-25T23:31:00.9925622Z
14591246,https://www.redfin.com/MI/Birmingham/1896-Pierce-St-48009/home/61258516,987061,ok,2026-05-25T17:08:29.1225811Z
14591823,https://www.redfin.com/MI/Birmingham/243-Ravine-Rd-48009/home/61250645,1088438,ok,2026-05-25T17:08:32.5512164Z
146008881,https://www.redfin.com/MI/Birmingham/911-Rivenoak-St-48009/home/99202924,779372,ok,2026-05-25T23:31:05.9836743Z
146008882,https://www.redfin.com/MI/Birmingham/910-Rivenoak-St-48009/home/80175444,824198,ok,2026-05-25T23:31:10.0804189Z
146008883,https://www.redfin.com/MI/Birmingham/968-Rivenoak-St-48009/home/99202972,1326790,ok,2026-05-25T23:31:14.3290970Z
146055319,https://www.redfin.com/MI/Birmingham/180-Baldwin-Rd-48009/home/99021693,1426133,ok,2026-05-25T23:31:18.1912164Z
146055320,https://www.redfin.com/MI/Birmingham/122-Baldwin-Rd-48009/home/99023595,1239689,ok,2026-05-25T23:31:23.8708547Z
146057419,https://www.redfin.com/MI/Birmingham/2032-Manchester-Rd-48009/home/99214259,397885,ok,2026-05-25T23:31:27.1212478Z
146057420,https://www.redfin.com/MI/Birmingham/2054-Manchester-Rd-48009/home/99214260,412457,ok,2026-05-25T23:31:32.7246060Z
146095568,https://www.redfin.com/MI/Birmingham/2534-Pembroke-Rd-48009/home/99214452,545852,ok,2026-05-25T23:31:35.6818454Z
146098553,https://www.redfin.com/MI/Birmingham/655-Baldwin-Ct-48009/home/99202780,1858723,ok,2026-05-25T23:31:40.9484298Z
146098594,https://www.redfin.com/MI/Birmingham/912-Ann-St-48009/home/99207671,2095877,ok,2026-05-25T23:31:43.4511925Z
146143565,https://www.redfin.com/MI/Birmingham/444-Bird-Ave-48009/home/61278509,747134,ok,2026-05-25T23:31:48.7931659Z
14620455,https://www.redfin.com/MI/Birmingham/548-Chesterfield-Ave-48009/home/99203605,1266269,ok,2026-05-25T17:08:34.5820856Z
14621152,https://www.redfin.com/MI/Birmingham/311-Bryn-Mawr-St-48009/home/60951095,1058434,ok,2026-05-25T17:08:37.8618554Z
14621962,https://www.redfin.com/MI/Birmingham/2058-Bradford-Rd-48009/home/61130524,473779,ok,2026-05-25T17:08:40.0236545Z
146248546,https://www.redfin.com/MI/Birmingham/410-Catalpa-Dr-48009/home/99083733,1139288,ok,2026-05-25T23:31:51.4196125Z
146270833,https://www.redfin.com/MI/Birmingham/806-Bennaville-Ave-48009/home/61258694,1230404,ok,2026-05-25T23:31:56.8842707Z
146270851,https://www.redfin.com/MI/Birmingham/685-Kennesaw-St-48009/home/61255226,1228573,ok,2026-05-25T23:32:01.0254459Z
146296740,https://www.redfin.com/MI/Birmingham/385-Puritan-Ave-48009/home/61258498,1765760,ok,2026-05-25T23:32:05.7291743Z
146296814,https://www.redfin.com/MI/Birmingham/1897-Norfolk-St-48009/home/61258125,1422092,ok,2026-05-25T23:32:09.7724981Z
146298641,https://www.redfin.com/MI/Birmingham/698-Hanna-St-48009/home/61288156,2089014,ok,2026-05-25T23:32:14.5404793Z
146305126,https://www.redfin.com/MI/Birmingham/455-Bird-Ave-48009/home/64105566,1080003,ok,2026-05-25T23:32:17.4243791Z
146305127,https://www.redfin.com/MI/Birmingham/458-Bird-Ave-48009/home/99024206,498017,ok,2026-05-25T23:32:22.3538077Z
146305128,https://www.redfin.com/MI/Birmingham/425-Bird-Ave-48009/home/59325922,900365,ok,2026-05-25T23:32:25.5352181Z
146305129,https://www.redfin.com/MI/Birmingham/479-Bird-Ave-48009/home/99024178,443304,ok,2026-05-25T23:32:31.0168798Z
146305130,https://www.redfin.com/MI/Birmingham/150-Bird-Ave-48009/home/179478566,138320,ok,2026-05-25T23:32:33.5938649Z
146305131,https://www.redfin.com/MI/Birmingham/407-Bird-Ave-48009/home/99208259,447351,ok,2026-05-25T23:32:39.0599303Z
146305132,https://www.redfin.com/MI/Birmingham/408-Bird-Ave-48009/home/99208261,1485169,ok,2026-05-25T23:32:42.4805506Z
146305133,https://www.redfin.com/MI/Birmingham/495-Bird-Ave-48009/home/77631542,726084,ok,2026-05-25T23:32:47.2379309Z
146391484,https://www.redfin.com/MI/Birmingham/583-Bloomfield-Ct-48009/home/99202550,846392,ok,2026-05-25T23:32:51.0474831Z
146401655,https://www.redfin.com/MI/Birmingham/547-Bloomfield-Ct-48009/home/99202549,989943,ok,2026-05-25T23:32:56.8188260Z
146401656,https://www.redfin.com/MI/Birmingham/608-Oak-Ave-48009/home/99202530,1538910,ok,2026-05-25T23:32:59.6002011Z
146431040,https://www.redfin.com/MI/Birmingham/986-N-Glenhurst-Dr-48009/home/99203264,1730944,ok,2026-05-25T23:33:06.0368142Z
146432405,https://www.redfin.com/MI/Birmingham/957-Tottenham-Rd-48009/home/61256215,977556,ok,2026-05-25T23:33:07.6514312Z
146433435,https://www.redfin.com/MI/Birmingham/909-Tottenham-Rd-48009/home/99021892,680858,ok,2026-05-25T23:33:13.9358319Z
146433436,https://www.redfin.com/MI/Birmingham/897-Tottenham-Rd-48009/home/99202631,914393,ok,2026-05-25T23:33:15.1729560Z
146433437,https://www.redfin.com/MI/Birmingham/946-Shepardbush-St-48009/home/99202637,824183,ok,2026-05-25T23:33:22.2882588Z
146433438,https://www.redfin.com/MI/Birmingham/992-Henley-St-48009/home/99202707,840265,ok,2026-05-25T23:33:23.5922646Z
146433439,https://www.redfin.com/MI/Birmingham/920-Shepardbush-St-48009/home/99021452,749491,ok,2026-05-25T23:33:31.1841768Z
146433440,https://www.redfin.com/MI/Birmingham/972-Henley-St-48009/home/99202706,964523,ok,2026-05-25T23:33:32.4369549Z
146433441,https://www.redfin.com/MI/Birmingham/894-Shepardbush-St-48009/home/69745837,2628026,ok,2026-05-25T23:33:39.2633630Z
146439969,https://www.redfin.com/MI/Birmingham/1290-Lakeside-Dr-48009/home/59331845,2938744,ok,2026-05-25T23:33:41.0184576Z
146439982,https://www.redfin.com/MI/Birmingham/1263-Davis-Ave-48009/home/99214974,1007953,ok,2026-05-25T23:33:47.4216338Z
146480449,https://www.redfin.com/MI/Birmingham/879-Pilgrim-Ave-48009/home/99203647,1935710,ok,2026-05-25T23:33:49.3411608Z
146482055,https://www.redfin.com/MI/Birmingham/1552-Henrietta-St-48009/home/99207982,767854,ok,2026-05-25T23:33:55.7198362Z
146504514,https://www.redfin.com/MI/Birmingham/861-Vinewood-Ave-48009/home/99202787,875048,ok,2026-05-25T23:33:57.3834181Z
146518147,https://www.redfin.com/MI/Birmingham/2396-Pembroke-Rd-48009/home/99214448,522929,ok,2026-05-25T23:34:04.0288264Z
146546382,https://www.redfin.com/MI/Birmingham/2332-Windemere-Rd-48009/home/99214289,457090,ok,2026-05-25T23:34:06.3880748Z
146546383,https://www.redfin.com/MI/Birmingham/2369-Buckingham-Ave-48009/home/99214282,1083651,ok,2026-05-25T23:34:12.1652546Z
146546384,https://www.redfin.com/MI/Birmingham/2351-Buckingham-Ave-48009/home/99033658,522605,ok,2026-05-25T23:34:14.3924302Z
146619575,https://www.redfin.com/MI/Birmingham/1480-Fairway-Dr-48009/home/99207049,2685844,ok,2026-05-25T23:34:20.2289378Z
146636683,https://www.redfin.com/MI/Birmingham/533-Oak-Ave-48009/home/99202999,582783,ok,2026-05-25T23:34:22.2138312Z
146636715,https://www.redfin.com/MI/Birmingham/750-Wallace-St-48009/home/99207382,2590908,ok,2026-05-25T23:34:28.4310533Z
146637994,https://www.redfin.com/MI/Birmingham/1562-Sheffield-Rd-48009/home/99215112,448044,ok,2026-05-25T23:34:29.8580450Z
146660206,https://www.redfin.com/MI/Birmingham/1990-Maryland-Blvd-48009/home/61162256,551200,ok,2026-05-25T23:34:36.4903083Z
146674684,https://www.redfin.com/MI/Birmingham/1211-Willow-Ln-48009/home/99203560,4050091,ok,2026-05-25T23:34:38.4731787Z
146675489,https://www.redfin.com/MI/Birmingham/1744-Derby-Rd-48009/home/99213758,4687,ok,2026-05-25T23:34:43.8308703Z
146737151,https://www.redfin.com/MI/Birmingham/2501-Dorchester-Rd-48009/home/99214350,975498,ok,2026-05-25T23:34:46.4547598Z
146754728,https://www.redfin.com/MI/Birmingham/545-Madison-St-48009/home/99202948,867303,ok,2026-05-25T23:34:51.9431825Z
146808047,https://www.redfin.com/MI/Birmingham/1309-Bird-Ave-48009/home/61256400,952502,ok,2026-05-25T23:34:55.4495221Z
146817945,https://www.redfin.com/MI/Birmingham/810-Chapin-Ave-48009/home/99208187,1049926,ok,2026-05-25T23:35:00.2264713Z
146818049,https://www.redfin.com/MI/Birmingham/2535-Manchester-Rd-48009/home/99214443,835784,ok,2026-05-25T23:35:03.2318447Z
146821890,https://www.redfin.com/MI/Birmingham/1422-Ruffner-Ave-48009/home/99214821,919845,ok,2026-05-25T23:35:08.1936074Z
146832894,https://www.redfin.com/MI/Birmingham/1105-Pierce-St-48009/home/99023938,618149,ok,2026-05-25T23:35:11.8333160Z
146832895,https://www.redfin.com/MI/Birmingham/1180-Cedar-Dr-48009/home/99208079,1023801,ok,2026-05-25T23:35:15.7796046Z
146832896,https://www.redfin.com/MI/Birmingham/1193-Pierce-St-48009/home/99208045,715281,ok,2026-05-25T23:35:20.0710292Z
146833251,https://www.redfin.com/MI/Birmingham/2202-Derby-Rd-48009/home/99034030,416371,ok,2026-05-25T23:35:25.5368107Z
146833252,https://www.redfin.com/MI/Birmingham/2196-Derby-Rd-48009/home/61146800,436666,ok,2026-05-25T23:35:28.5480605Z
146851752,https://www.redfin.com/MI/Birmingham/679-Shepardbush-St-48009/home/61309877,1616248,ok,2026-05-25T23:35:34.4247729Z
146879089,https://www.redfin.com/MI/Birmingham/1883-Shipman-Blvd-48009/home/99207994,1364211,ok,2026-05-25T23:35:37.0950424Z
146879124,https://www.redfin.com/MI/Birmingham/1413-Bennaville-Ave-48009/home/61259623,853994,ok,2026-05-25T23:35:42.3163902Z
146882486,https://www.redfin.com/MI/Birmingham/624-W-Lincoln-St-48009/home/82734794,620756,ok,2026-05-25T23:35:45.4781958Z
146896720,https://www.redfin.com/MI/Birmingham/810-Pierce-St-48009/home/99207578,2254453,ok,2026-05-25T23:35:50.7772601Z
146897204,https://www.redfin.com/MI/Birmingham/1753-Midvale-St-48009/home/99206859,565853,ok,2026-05-25T23:35:53.0893487Z
146897905,https://www.redfin.com/MI/Birmingham/1877-Maryland-Blvd-48009/home/99208029,531811,ok,2026-05-25T23:35:58.0531287Z
146898107,https://www.redfin.com/MI/Birmingham/927-Ann-St-48009/home/99207695,2147485,ok,2026-05-25T23:36:01.1537474Z
146898270,https://www.redfin.com/MI/Birmingham/419-Puritan-Ave-48009/home/99203740,2393906,ok,2026-05-25T23:36:05.5489010Z
146938631,https://www.redfin.com/MI/Birmingham/545-W-Brown-St-48009/home/59324578,2311395,ok,2026-05-25T23:36:09.1259984Z
146939437,https://www.redfin.com/MI/Birmingham/410-Smith-Ave-48009/home/61174823,663308,ok,2026-05-25T23:36:14.1425256Z
146939560,https://www.redfin.com/MI/Birmingham/633-Shepardbush-St-48009/home/99091609,1922938,ok,2026-05-25T23:36:18.3973944Z
146939592,https://www.redfin.com/MI/Birmingham/256-Ravine-Rd-48009/home/61264193,578991,ok,2026-05-25T23:36:22.4012353Z
146939780,https://www.redfin.com/MI/Birmingham/812-Pilgrim-Ave-48009/home/99203694,1387583,ok,2026-05-25T23:36:25.9822349Z
146939841,https://www.redfin.com/MI/Birmingham/249-Euclid-Ave-48009/home/92166438,974660,ok,2026-05-25T23:36:30.7001188Z
146939974,https://www.redfin.com/MI/Birmingham/2467-Yorkshire-Rd-48009/home/99214388,472625,ok,2026-05-25T23:36:34.9173508Z
146940013,https://www.redfin.com/MI/Birmingham/842-Chestnut-St-48009/home/99207634,1172578,ok,2026-05-25T23:36:39.0760042Z
146940087,https://www.redfin.com/MI/Birmingham/1130-Stanley-Blvd-48009/home/82405951,915748,ok,2026-05-25T23:36:43.3027688Z
146940219,https://www.redfin.com/MI/Birmingham/1898-Latham-St-48009/home/99207151,854678,ok,2026-05-25T23:36:47.2158899Z
146940257,https://www.redfin.com/MI/Birmingham/1013-Humphrey-Ave-48009/home/99208141,1204419,ok,2026-05-25T23:36:52.0749291Z
146940476,https://www.redfin.com/MI/Birmingham/1241-Lakeside-Dr-48009/home/61314930,1473791,ok,2026-05-25T23:36:56.6047838Z
146972518,https://www.redfin.com/MI/Birmingham/1092-Ridgedale-Ave-48009/home/99203124,974647,ok,2026-05-25T23:37:02.4190980Z
146974105,https://www.redfin.com/MI/Birmingham/1144-Brookwood-St-48009/home/79090182,1892761,ok,2026-05-25T23:37:05.4605137Z
146976477,https://www.redfin.com/MI/Birmingham/1249-Southfield-Rd-48009/home/99207736,561569,ok,2026-05-25T23:37:11.0564395Z
146978845,https://www.redfin.com/MI/Birmingham/1331-W-Maple-Rd-48009/home/99206877,1100241,ok,2026-05-25T23:37:13.8926705Z
146978890,https://www.redfin.com/MI/Birmingham/938-Westchester-Way-48009/home/99206772,938226,ok,2026-05-25T23:37:19.9162541Z
146998750,https://www.redfin.com/MI/Birmingham/508-Oakland-Ave-48009/home/99203083,720254,ok,2026-05-25T23:37:23.0557473Z
14700528,https://www.redfin.com/MI/Birmingham/764-W-Lincoln-St-48009/home/61242784,686209,ok,2026-05-25T17:08:43.1442543Z
14702882,https://www.redfin.com/MI/Birmingham/1847-Cole-St-48009/home/99034145,489945,ok,2026-05-25T17:08:45.2757940Z
14703120,https://www.redfin.com/MI/Birmingham/519-Wimbleton-Dr-48009/home/99202662,888388,ok,2026-05-25T17:08:48.6311694Z
14708078,https://www.redfin.com/MI/Birmingham/1566-Pierce-St-48009/home/61241283,940809,ok,2026-05-25T17:08:50.6517143Z
147105392,https://www.redfin.com/MI/Birmingham/1383-Cedar-Dr-48009/home/99208050,1831759,ok,2026-05-25T23:37:28.4789516Z
147115767,https://www.redfin.com/MI/Birmingham/1952-Oak-Ave-48009/home/99203267,1122888,ok,2026-05-25T23:37:31.9656630Z
147157619,https://www.redfin.com/MI/Birmingham/1375-Cedar-Dr-48009/home/99023960,658548,ok,2026-05-25T23:37:37.2556909Z
147157620,https://www.redfin.com/MI/Birmingham/1409-Cedar-Dr-48009/home/99208052,2362089,ok,2026-05-25T23:37:40.8418395Z
147247830,https://www.redfin.com/MI/Birmingham/380-Kimberly-St-48009/home/83242111,1153606,ok,2026-05-25T23:37:45.6139938Z
147247831,https://www.redfin.com/MI/Birmingham/1840-Fairview-St-48009/home/99203626,1172836,ok,2026-05-25T23:37:50.9294434Z
147294437,https://www.redfin.com/MI/Birmingham/2623-Buckingham-Ave-48009/home/61302274,797815,ok,2026-05-25T23:37:54.5984019Z
147356806,https://www.redfin.com/MI/Birmingham/1997-Henrietta-St-48009/home/88154577,377215,ok,2026-05-25T23:38:00.0191813Z
147356820,https://www.redfin.com/MI/Birmingham/275-E-14-Mile-Rd-48009/home/193302390,548063,ok,2026-05-25T23:38:03.6650262Z
147361039,https://www.redfin.com/MI/Birmingham/2385-Dorchester-Rd-48009/home/99214352,421019,ok,2026-05-25T23:38:08.1412496Z
147390667,https://www.redfin.com/MI/Birmingham/790-Wallace-St-48009/home/61259821,1982392,ok,2026-05-25T23:38:12.3839552Z
147394533,https://www.redfin.com/MI/Birmingham/1160-Ruffner-Ave-48009/home/99214829,400914,ok,2026-05-25T23:38:17.7164937Z
147394534,https://www.redfin.com/MI/Birmingham/1225-Humphrey-Ave-48009/home/99214817,512515,ok,2026-05-25T23:38:22.0259572Z
147394842,https://www.redfin.com/MI/Birmingham/1740-Penistone-St-48009/home/99034475,491420,ok,2026-05-25T23:38:27.2567307Z
147394843,https://www.redfin.com/MI/Birmingham/1739-Croft-Rd-48009/home/61184204,396805,ok,2026-05-25T23:38:31.1684639Z
147394844,https://www.redfin.com/MI/Birmingham/1765-Croft-Rd-48009/home/61092659,376002,ok,2026-05-25T23:38:35.5774081Z
147433375,https://www.redfin.com/MI/Birmingham/1457-Southfield-Rd-48009/home/99207761,409950,ok,2026-05-25T23:38:40.2195292Z
147440147,https://www.redfin.com/MI/Birmingham/1429-Southfield-Rd-48009/home/99207762,452785,ok,2026-05-25T23:38:44.3457577Z
147440148,https://www.redfin.com/MI/Birmingham/1468-Shipman-Blvd-48009/home/61236988,2235245,ok,2026-05-25T23:38:49.8017422Z
147440149,https://www.redfin.com/MI/Birmingham/1440-Shipman-Blvd-48009/home/99023705,813003,ok,2026-05-25T23:38:53.0626232Z
147440150,https://www.redfin.com/MI/Birmingham/1461-Shipman-Blvd-48009/home/99207764,1054976,ok,2026-05-25T23:38:58.0907044Z
147440151,https://www.redfin.com/MI/Birmingham/1365-Southfield-Rd-48009/home/99207728,573726,ok,2026-05-25T23:39:01.3633280Z
147440507,https://www.redfin.com/MI/Birmingham/1511-Bennaville-Ave-48009/home/99034238,976825,ok,2026-05-25T23:39:06.4916244Z
147440508,https://www.redfin.com/MI/Birmingham/1483-Bennaville-Ave-48009/home/99214839,376042,ok,2026-05-25T23:39:13.4532872Z
147440509,https://www.redfin.com/MI/Birmingham/1559-Bennaville-Ave-48009/home/99034241,354879,ok,2026-05-25T23:39:19.7322273Z
147440510,https://www.redfin.com/MI/Birmingham/1471-Bennaville-Ave-48009/home/92224590,398641,ok,2026-05-25T23:39:24.4264794Z
